Date,Crypto,Open,High,Low,Close
2018-02-27,LTC,0.93,0.96,0.92,0.93
2018-02-28,LTC,0.93,0.95,0.88,0.89
2018-03-01,LTC,0.88,0.95,0.88,0.91
2018-03-02,LTC,0.91,0.92,0.89,0.9
2018-03-03,LTC,0.9,0.92,0.89,0.9
2018-03-04,LTC,0.9,1.03,0.89,1.0
2018-03-05,LTC,1.01,1.1,0.94,0.94
2018-03-06,LTC,0.94,0.98,0.89,0.9
2018-03-07,LTC,0.9,0.91,0.79,0.85
2018-03-08,LTC,0.85,0.87,0.79,0.81
2018-03-09,LTC,0.81,0.84,0.73,0.82
2018-03-10,LTC,0.82,0.84,0.77,0.77
2018-03-11,LTC,0.77,0.83,0.75,0.81
2018-03-12,LTC,0.82,0.83,0.76,0.78
2018-03-13,LTC,0.78,0.8,0.76,0.78
2018-03-14,LTC,0.78,0.79,0.65,0.69
2018-03-15,LTC,0.69,0.72,0.63,0.68
2018-03-16,LTC,0.68,0.71,0.66,0.68
2018-03-17,LTC,0.68,0.68,0.61,0.63
2018-03-18,LTC,0.63,0.67,0.53,0.65
2018-03-19,LTC,0.65,0.72,0.63,0.72
2018-03-20,LTC,0.72,0.72,0.66,0.7
2018-03-21,LTC,0.7,0.71,0.66,0.68
2018-03-22,LTC,0.68,0.69,0.61,0.65
2018-03-23,LTC,0.65,0.65,0.61,0.64
2018-03-24,LTC,0.64,0.68,0.63,0.63
2018-03-25,LTC,0.63,0.65,0.62,0.64
2018-03-26,LTC,0.64,0.64,0.57,0.59
2018-03-27,LTC,0.59,0.6,0.56,0.57
2018-03-28,LTC,0.57,0.59,0.56,0.57
2018-03-29,LTC,0.57,0.57,0.5,0.5
2018-03-30,LTC,0.5,0.52,0.47,0.5
2018-03-31,LTC,0.5,0.52,0.49,0.5
2018-04-01,LTC,0.5,0.51,0.45,0.48
2018-04-02,LTC,0.48,0.5,0.47,0.49
2018-04-03,LTC,0.49,0.55,0.49,0.55
2018-04-04,LTC,0.55,0.55,0.48,0.49
2018-04-05,LTC,0.49,0.5,0.47,0.49
2018-04-06,LTC,0.49,0.49,0.46,0.47
2018-04-07,LTC,0.47,0.5,0.46,0.49
2018-04-08,LTC,0.49,0.5,0.48,0.49
2018-04-09,LTC,0.49,0.51,0.48,0.48
2018-04-10,LTC,0.49,0.49,0.49,0.49
2018-04-11,LTC,0.49,0.5,0.49,0.5
2018-04-12,LTC,0.5,0.6,0.5,0.6
2018-04-13,LTC,0.6,0.71,0.6,0.65
2018-04-14,LTC,0.65,0.67,0.62,0.65
2018-04-15,LTC,0.65,0.7,0.64,0.69
2018-04-16,LTC,0.69,0.7,0.64,0.66
2018-04-17,LTC,0.66,0.68,0.65,0.66
2018-04-18,LTC,0.66,0.72,0.65,0.71
2018-04-19,LTC,0.71,0.75,0.7,0.74
2018-04-20,LTC,0.74,0.92,0.74,0.92
2018-04-21,LTC,0.92,0.94,0.81,0.85
2018-04-22,LTC,0.85,0.92,0.84,0.88
2018-04-23,LTC,0.88,0.9,0.85,0.87
2018-04-24,LTC,0.87,0.94,0.87,0.93
2018-04-25,LTC,0.93,0.96,0.77,0.82
2018-04-26,LTC,0.82,0.84,0.76,0.84
2018-04-27,LTC,0.84,0.86,0.81,0.81
2018-04-28,LTC,0.81,0.89,0.8,0.86
2018-04-29,LTC,0.86,0.91,0.83,0.85
2018-04-30,LTC,0.85,0.87,0.83,0.84
2018-05-01,LTC,0.84,0.84,0.78,0.83
2018-05-02,LTC,0.83,0.87,0.82,0.85
2018-05-03,LTC,0.85,0.89,0.84,0.87
2018-05-04,LTC,0.87,0.92,0.86,0.9
2018-05-05,LTC,0.9,0.92,0.89,0.9
2018-05-06,LTC,0.9,0.91,0.84,0.85
2018-05-07,LTC,0.85,0.86,0.8,0.84
2018-05-08,LTC,0.84,0.85,0.79,0.81
2018-05-09,LTC,0.81,0.82,0.76,0.79
2018-05-10,LTC,0.79,0.8,0.77,0.77
2018-05-11,LTC,0.77,0.78,0.65,0.68
2018-05-12,LTC,0.68,0.71,0.63,0.68
2018-05-13,LTC,0.68,0.75,0.67,0.74
2018-05-14,LTC,0.74,0.75,0.69,0.74
2018-05-15,LTC,0.74,0.75,0.69,0.7
2018-05-16,LTC,0.7,0.7,0.66,0.68
2018-05-17,LTC,0.68,0.71,0.67,0.67
2018-05-18,LTC,0.67,0.68,0.65,0.68
2018-05-19,LTC,0.68,0.69,0.66,0.68
2018-05-20,LTC,0.67,0.71,0.67,0.7
2018-05-21,LTC,0.7,0.71,0.67,0.68
2018-05-22,LTC,0.68,0.68,0.66,0.66
2018-05-23,LTC,0.66,0.66,0.57,0.6
2018-05-24,LTC,0.61,0.64,0.58,0.63
2018-05-25,LTC,0.63,0.63,0.59,0.6
2018-05-26,LTC,0.6,0.63,0.59,0.62
2018-05-27,LTC,0.62,0.62,0.6,0.6
2018-05-28,LTC,0.6,0.61,0.56,0.57
2018-05-29,LTC,0.57,0.61,0.55,0.61
2018-05-30,LTC,0.61,0.63,0.58,0.59
2018-05-31,LTC,0.59,0.62,0.59,0.61
2018-06-01,LTC,0.61,0.62,0.6,0.61
2018-06-02,LTC,0.61,0.65,0.61,0.64
2018-06-03,LTC,0.64,0.68,0.64,0.66
2018-06-04,LTC,0.66,0.7,0.64,0.66
2018-06-05,LTC,0.66,0.68,0.63,0.68
2018-06-06,LTC,0.68,0.68,0.66,0.67
2018-06-07,LTC,0.67,0.69,0.67,0.67
2018-06-08,LTC,0.67,0.68,0.66,0.68
2018-06-09,LTC,0.68,0.68,0.66,0.67
2018-06-10,LTC,0.67,0.67,0.57,0.57
2018-06-11,LTC,0.57,0.59,0.56,0.58
2018-06-12,LTC,0.58,0.6,0.55,0.55
2018-06-13,LTC,0.55,0.56,0.5,0.52
2018-06-14,LTC,0.52,0.57,0.51,0.56
2018-06-15,LTC,0.56,0.57,0.54,0.54
2018-06-16,LTC,0.54,0.54,0.52,0.54
2018-06-17,LTC,0.54,0.54,0.52,0.53
2018-06-18,LTC,0.53,0.55,0.51,0.54
2018-06-19,LTC,0.54,0.56,0.54,0.54
2018-06-20,LTC,0.54,0.55,0.52,0.54
2018-06-21,LTC,0.54,0.55,0.53,0.53
2018-06-22,LTC,0.53,0.54,0.48,0.48
2018-06-23,LTC,0.48,0.49,0.47,0.49
2018-06-24,LTC,0.49,0.49,0.44,0.48
2018-06-25,LTC,0.48,0.49,0.47,0.48
2018-06-26,LTC,0.48,0.48,0.47,0.47
2018-06-27,LTC,0.47,0.47,0.45,0.47
2018-06-28,LTC,0.47,0.47,0.45,0.46
2018-06-29,LTC,0.46,0.46,0.42,0.43
2018-06-30,LTC,0.43,0.48,0.43,0.46
2018-07-01,LTC,0.46,0.47,0.45,0.46
2018-07-02,LTC,0.46,0.5,0.45,0.49
2018-07-03,LTC,0.49,0.52,0.49,0.5
2018-07-04,LTC,0.5,0.51,0.47,0.5
2018-07-05,LTC,0.5,0.5,0.47,0.47
2018-07-06,LTC,0.47,0.48,0.46,0.47
2018-07-07,LTC,0.47,0.48,0.46,0.47
2018-07-08,LTC,0.47,0.49,0.47,0.49
2018-07-09,LTC,0.49,0.49,0.47,0.47
2018-07-10,LTC,0.47,0.48,0.44,0.45
2018-07-11,LTC,0.45,0.45,0.44,0.45
2018-07-12,LTC,0.45,0.45,0.43,0.43
2018-07-13,LTC,0.43,0.45,0.42,0.44
2018-07-14,LTC,0.44,0.44,0.42,0.44
2018-07-15,LTC,0.44,0.45,0.44,0.45
2018-07-16,LTC,0.45,0.47,0.44,0.47
2018-07-17,LTC,0.47,0.52,0.47,0.51
2018-07-18,LTC,0.51,0.52,0.48,0.48
2018-07-19,LTC,0.48,0.49,0.47,0.48
2018-07-20,LTC,0.48,0.48,0.43,0.44
2018-07-21,LTC,0.44,0.46,0.43,0.46
2018-07-22,LTC,0.46,0.46,0.45,0.46
2018-07-23,LTC,0.46,0.46,0.44,0.44
2018-07-24,LTC,0.44,0.47,0.44,0.45
2018-07-25,LTC,0.45,0.47,0.45,0.46
2018-07-26,LTC,0.46,0.47,0.46,0.46
2018-07-27,LTC,0.46,0.46,0.44,0.46
2018-07-28,LTC,0.46,0.46,0.45,0.45
2018-07-29,LTC,0.45,0.46,0.45,0.45
2018-07-30,LTC,0.45,0.46,0.43,0.44
2018-07-31,LTC,0.44,0.45,0.43,0.43
2018-08-01,LTC,0.43,0.46,0.43,0.44
2018-08-02,LTC,0.44,0.45,0.43,0.43
2018-08-03,LTC,0.43,0.44,0.43,0.44
2018-08-04,LTC,0.44,0.44,0.43,0.43
2018-08-05,LTC,0.43,0.43,0.43,0.43
2018-08-06,LTC,0.44,0.44,0.42,0.42
2018-08-07,LTC,0.42,0.42,0.39,0.39
2018-08-08,LTC,0.39,0.39,0.32,0.33
2018-08-09,LTC,0.33,0.36,0.33,0.35
2018-08-10,LTC,0.35,0.35,0.32,0.32
2018-08-11,LTC,0.32,0.32,0.29,0.31
2018-08-12,LTC,0.31,0.31,0.3,0.3
2018-08-13,LTC,0.3,0.31,0.28,0.28
2018-08-14,LTC,0.28,0.28,0.25,0.26
2018-08-15,LTC,0.26,0.3,0.26,0.29
2018-08-16,LTC,0.29,0.3,0.28,0.29
2018-08-17,LTC,0.29,0.34,0.29,0.34
2018-08-18,LTC,0.34,0.38,0.31,0.32
2018-08-19,LTC,0.32,0.35,0.32,0.35
2018-08-20,LTC,0.35,0.35,0.33,0.34
2018-08-21,LTC,0.34,0.34,0.31,0.33
2018-08-22,LTC,0.33,0.35,0.31,0.32
2018-08-23,LTC,0.32,0.33,0.31,0.32
2018-08-24,LTC,0.32,0.33,0.32,0.33
2018-08-25,LTC,0.33,0.33,0.32,0.33
2018-08-26,LTC,0.33,0.33,0.32,0.32
2018-08-27,LTC,0.32,0.33,0.32,0.33
2018-08-28,LTC,0.33,0.36,0.33,0.35
2018-08-29,LTC,0.35,0.35,0.34,0.35
2018-08-30,LTC,0.35,0.35,0.32,0.33
2018-08-31,LTC,0.33,0.34,0.33,0.34
2018-09-01,LTC,0.34,0.35,0.33,0.35
2018-09-02,LTC,0.35,0.35,0.34,0.34
2018-09-03,LTC,0.34,0.34,0.33,0.34
2018-09-04,LTC,0.34,0.34,0.33,0.33
2018-09-05,LTC,0.33,0.33,0.28,0.29
2018-09-06,LTC,0.29,0.3,0.27,0.3
2018-09-07,LTC,0.3,0.3,0.28,0.29
2018-09-08,LTC,0.29,0.29,0.27,0.27
2018-09-09,LTC,0.27,0.29,0.27,0.28
2018-09-10,LTC,0.28,0.28,0.26,0.26
2018-09-11,LTC,0.27,0.27,0.25,0.26
2018-09-12,LTC,0.26,0.27,0.25,0.27
2018-09-13,LTC,0.27,0.29,0.27,0.28
2018-09-14,LTC,0.28,0.28,0.27,0.28
2018-09-15,LTC,0.28,0.28,0.28,0.28
2018-09-16,LTC,0.28,0.28,0.27,0.28
2018-09-17,LTC,0.28,0.28,0.27,0.27
2018-09-18,LTC,0.27,0.34,0.27,0.31
2018-09-19,LTC,0.31,0.33,0.31,0.33
2018-09-20,LTC,0.33,0.42,0.32,0.4
2018-09-21,LTC,0.4,0.78,0.4,0.53
2018-09-22,LTC,0.53,0.63,0.49,0.57
2018-09-23,LTC,0.57,0.6,0.56,0.57
2018-09-24,LTC,0.57,0.58,0.51,0.52
2018-09-25,LTC,0.52,0.52,0.44,0.45
2018-09-26,LTC,0.45,0.57,0.45,0.53
2018-09-27,LTC,0.53,0.55,0.5,0.54
2018-09-28,LTC,0.54,0.56,0.52,0.53
2018-09-29,LTC,0.53,0.59,0.52,0.57
2018-09-30,LTC,0.57,0.62,0.56,0.57
2018-10-01,LTC,0.57,0.6,0.53,0.58
2018-10-02,LTC,0.58,0.59,0.54,0.54
2018-10-03,LTC,0.54,0.54,0.5,0.52
2018-10-04,LTC,0.52,0.55,0.52,0.53
2018-10-05,LTC,0.53,0.53,0.51,0.51
2018-10-06,LTC,0.51,0.53,0.46,0.47
2018-10-07,LTC,0.47,0.49,0.47,0.47
2018-10-08,LTC,0.47,0.5,0.47,0.49
2018-10-09,LTC,0.49,0.49,0.47,0.47
2018-10-10,LTC,0.47,0.48,0.46,0.46
2018-10-11,LTC,0.46,0.46,0.38,0.4
2018-10-12,LTC,0.4,0.44,0.37,0.42
2018-10-13,LTC,0.42,0.42,0.41,0.41
2018-10-14,LTC,0.41,0.42,0.41,0.41
2018-10-15,LTC,0.41,0.46,0.39,0.43
2018-10-16,LTC,0.43,0.46,0.43,0.46
2018-10-17,LTC,0.46,0.47,0.45,0.46
2018-10-18,LTC,0.46,0.47,0.44,0.45
2018-10-19,LTC,0.45,0.46,0.44,0.45
2018-10-20,LTC,0.45,0.46,0.45,0.45
2018-10-21,LTC,0.45,0.46,0.45,0.45
2018-10-22,LTC,0.45,0.46,0.44,0.45
2018-10-23,LTC,0.45,0.46,0.43,0.46
2018-10-24,LTC,0.46,0.47,0.46,0.46
2018-10-25,LTC,0.46,0.46,0.45,0.46
2018-10-26,LTC,0.46,0.46,0.45,0.46
2018-10-27,LTC,0.46,0.46,0.45,0.45
2018-10-28,LTC,0.45,0.46,0.45,0.46
2018-10-29,LTC,0.46,0.46,0.43,0.44
2018-10-30,LTC,0.44,0.45,0.43,0.44
2018-10-31,LTC,0.44,0.46,0.43,0.45
2018-11-01,LTC,0.45,0.46,0.45,0.46
2018-11-02,LTC,0.46,0.46,0.45,0.46
2018-11-03,LTC,0.46,0.46,0.45,0.45
2018-11-04,LTC,0.45,0.47,0.45,0.46
2018-11-05,LTC,0.46,0.49,0.46,0.48
2018-11-06,LTC,0.48,0.56,0.48,0.54
2018-11-07,LTC,0.54,0.55,0.52,0.54
2018-11-08,LTC,0.54,0.54,0.49,0.5
2018-11-09,LTC,0.5,0.51,0.49,0.49
2018-11-10,LTC,0.49,0.51,0.49,0.51
2018-11-11,LTC,0.51,0.51,0.49,0.5
2018-11-12,LTC,0.5,0.53,0.5,0.52
2018-11-13,LTC,0.52,0.52,0.5,0.51
2018-11-14,LTC,0.51,0.51,0.4,0.45
2018-11-15,LTC,0.45,0.47,0.41,0.46
2018-11-16,LTC,0.46,0.48,0.46,0.46
2018-11-17,LTC,0.46,0.49,0.46,0.49
2018-11-18,LTC,0.49,0.52,0.48,0.5
2018-11-19,LTC,0.5,0.51,0.46,0.48
2018-11-20,LTC,0.48,0.49,0.4,0.43
2018-11-21,LTC,0.43,0.45,0.41,0.44
2018-11-22,LTC,0.44,0.45,0.43,0.43
2018-11-23,LTC,0.43,0.43,0.39,0.4
2018-11-24,LTC,0.4,0.41,0.36,0.37
2018-11-25,LTC,0.37,0.38,0.31,0.38
2018-11-26,LTC,0.38,0.38,0.33,0.34
2018-11-27,LTC,0.35,0.36,0.34,0.36
2018-11-28,LTC,0.36,0.4,0.35,0.39
2018-11-29,LTC,0.39,0.39,0.37,0.37
2018-11-30,LTC,0.37,0.38,0.35,0.36
2018-12-01,LTC,0.36,0.38,0.35,0.37
2018-12-02,LTC,0.37,0.38,0.36,0.37
2018-12-03,LTC,0.37,0.37,0.34,0.35
2018-12-04,LTC,0.35,0.36,0.33,0.35
2018-12-05,LTC,0.35,0.35,0.33,0.34
2018-12-06,LTC,0.34,0.34,0.32,0.32
2018-12-07,LTC,0.32,0.32,0.29,0.3
2018-12-08,LTC,0.3,0.32,0.29,0.29
2018-12-09,LTC,0.29,0.32,0.29,0.31
2018-12-10,LTC,0.31,0.31,0.29,0.3
2018-12-11,LTC,0.3,0.31,0.29,0.3
2018-12-12,LTC,0.3,0.31,0.29,0.31
2018-12-13,LTC,0.31,0.31,0.29,0.29
2018-12-14,LTC,0.29,0.3,0.28,0.28
2018-12-15,LTC,0.28,0.29,0.28,0.28
2018-12-16,LTC,0.28,0.29,0.28,0.28
2018-12-17,LTC,0.28,0.34,0.28,0.32
2018-12-18,LTC,0.32,0.34,0.32,0.33
2018-12-19,LTC,0.33,0.39,0.33,0.35
2018-12-20,LTC,0.35,0.39,0.34,0.37
2018-12-21,LTC,0.37,0.38,0.35,0.36
2018-12-22,LTC,0.36,0.36,0.34,0.36
2018-12-23,LTC,0.36,0.38,0.35,0.37
2018-12-24,LTC,0.37,0.45,0.36,0.41
2018-12-25,LTC,0.41,0.42,0.36,0.38
2018-12-26,LTC,0.38,0.39,0.36,0.37
2018-12-27,LTC,0.37,0.38,0.34,0.34
2018-12-28,LTC,0.34,0.38,0.33,0.37
2018-12-29,LTC,0.37,0.38,0.36,0.38
2018-12-30,LTC,0.38,0.38,0.35,0.36
2018-12-31,LTC,0.36,0.37,0.34,0.35
2019-01-01,LTC,0.35,0.36,0.34,0.36
2019-01-02,LTC,0.36,0.37,0.36,0.37
2019-01-03,LTC,0.37,0.38,0.35,0.36
2019-01-04,LTC,0.36,0.36,0.35,0.36
2019-01-05,LTC,0.36,0.36,0.35,0.36
2019-01-06,LTC,0.36,0.37,0.35,0.36
2019-01-07,LTC,0.36,0.38,0.36,0.36
2019-01-08,LTC,0.36,0.37,0.36,0.36
2019-01-09,LTC,0.36,0.37,0.36,0.37
2019-01-10,LTC,0.37,0.38,0.32,0.33
2019-01-11,LTC,0.33,0.34,0.32,0.33
2019-01-12,LTC,0.33,0.34,0.32,0.33
2019-01-13,LTC,0.33,0.33,0.31,0.32
2019-01-14,LTC,0.32,0.34,0.31,0.33
2019-01-15,LTC,0.33,0.34,0.32,0.32
2019-01-16,LTC,0.32,0.33,0.32,0.32
2019-01-17,LTC,0.32,0.33,0.32,0.33
2019-01-18,LTC,0.33,0.33,0.32,0.32
2019-01-19,LTC,0.32,0.34,0.32,0.33
2019-01-20,LTC,0.33,0.33,0.31,0.32
2019-01-21,LTC,0.32,0.32,0.31,0.32
2019-01-22,LTC,0.32,0.32,0.31,0.32
2019-01-23,LTC,0.32,0.32,0.31,0.31
2019-01-24,LTC,0.31,0.32,0.31,0.32
2019-01-25,LTC,0.32,0.32,0.31,0.31
2019-01-26,LTC,0.31,0.32,0.31,0.31
2019-01-27,LTC,0.31,0.31,0.3,0.31
2019-01-28,LTC,0.31,0.31,0.28,0.29
2019-01-29,LTC,0.29,0.29,0.28,0.29
2019-01-30,LTC,0.29,0.32,0.28,0.32
2019-01-31,LTC,0.32,0.33,0.3,0.31
2019-02-01,LTC,0.31,0.31,0.29,0.3
2019-02-02,LTC,0.3,0.31,0.3,0.3
2019-02-03,LTC,0.3,0.31,0.29,0.3
2019-02-04,LTC,0.3,0.3,0.3,0.3
2019-02-05,LTC,0.3,0.3,0.29,0.3
2019-02-06,LTC,0.3,0.3,0.28,0.29
2019-02-07,LTC,0.29,0.29,0.29,0.29
2019-02-08,LTC,0.29,0.32,0.29,0.3
2019-02-09,LTC,0.3,0.31,0.3,0.31
2019-02-10,LTC,0.31,0.31,0.3,0.3
2019-02-11,LTC,0.3,0.31,0.3,0.3
2019-02-12,LTC,0.3,0.3,0.29,0.3
2019-02-13,LTC,0.3,0.31,0.3,0.3
2019-02-14,LTC,0.3,0.3,0.3,0.3
2019-02-15,LTC,0.3,0.3,0.3,0.3
2019-02-16,LTC,0.3,0.3,0.3,0.3
2019-02-17,LTC,0.3,0.3,0.29,0.3
2019-02-18,LTC,0.3,0.33,0.3,0.32
2019-02-19,LTC,0.32,0.34,0.32,0.32
2019-02-20,LTC,0.32,0.33,0.32,0.32
2019-02-21,LTC,0.32,0.33,0.31,0.32
2019-02-22,LTC,0.32,0.32,0.31,0.32
2019-02-23,LTC,0.32,0.33,0.32,0.33
2019-02-24,LTC,0.33,0.34,0.29,0.3
2019-02-25,LTC,0.3,0.34,0.3,0.33
2019-02-26,LTC,0.33,0.33,0.31,0.31
2019-02-27,LTC,0.31,0.32,0.3,0.31
2019-02-28,LTC,0.31,0.32,0.3,0.31
2019-03-01,LTC,0.31,0.32,0.31,0.32
2019-03-02,LTC,0.32,0.32,0.31,0.31
2019-03-03,LTC,0.31,0.31,0.31,0.31
2019-03-04,LTC,0.31,0.31,0.3,0.3
2019-03-05,LTC,0.3,0.32,0.3,0.31
2019-03-06,LTC,0.31,0.32,0.31,0.32
2019-03-07,LTC,0.32,0.32,0.31,0.31
2019-03-08,LTC,0.31,0.31,0.31,0.31
2019-03-09,LTC,0.31,0.32,0.3,0.31
2019-03-10,LTC,0.31,0.32,0.31,0.31
2019-03-11,LTC,0.31,0.31,0.31,0.31
2019-03-12,LTC,0.31,0.31,0.3,0.31
2019-03-13,LTC,0.31,0.32,0.31,0.31
2019-03-14,LTC,0.31,0.31,0.31,0.31
2019-03-15,LTC,0.31,0.32,0.31,0.31
2019-03-16,LTC,0.31,0.32,0.31,0.32
2019-03-17,LTC,0.32,0.32,0.31,0.32
2019-03-18,LTC,0.32,0.32,0.31,0.31
2019-03-19,LTC,0.31,0.31,0.31,0.31
2019-03-20,LTC,0.31,0.32,0.31,0.32
2019-03-21,LTC,0.32,0.32,0.3,0.31
2019-03-22,LTC,0.31,0.31,0.31,0.31
2019-03-23,LTC,0.31,0.31,0.31,0.31
2019-03-24,LTC,0.31,0.31,0.3,0.31
2019-03-25,LTC,0.31,0.31,0.3,0.3
2019-03-26,LTC,0.3,0.3,0.29,0.3
2019-03-27,LTC,0.3,0.31,0.3,0.31
2019-03-28,LTC,0.31,0.31,0.3,0.31
2019-03-29,LTC,0.31,0.31,0.3,0.31
2019-03-30,LTC,0.31,0.32,0.31,0.31
2019-03-31,LTC,0.31,0.31,0.31,0.31
2019-04-01,LTC,0.31,0.31,0.31,0.31
2019-04-02,LTC,0.31,0.35,0.31,0.35
2019-04-03,LTC,0.35,0.37,0.34,0.37
2019-04-04,LTC,0.37,0.37,0.33,0.33
2019-04-05,LTC,0.33,0.38,0.33,0.36
2019-04-06,LTC,0.36,0.37,0.35,0.36
2019-04-07,LTC,0.36,0.37,0.35,0.36
2019-04-08,LTC,0.36,0.37,0.35,0.36
2019-04-09,LTC,0.36,0.36,0.35,0.35
2019-04-10,LTC,0.35,0.36,0.35,0.35
2019-04-11,LTC,0.35,0.35,0.31,0.33
2019-04-12,LTC,0.33,0.33,0.32,0.32
2019-04-13,LTC,0.32,0.34,0.32,0.33
2019-04-14,LTC,0.33,0.33,0.32,0.32
2019-04-15,LTC,0.32,0.33,0.31,0.32
2019-04-16,LTC,0.32,0.33,0.32,0.32
2019-04-17,LTC,0.32,0.34,0.32,0.34
2019-04-18,LTC,0.34,0.35,0.33,0.34
2019-04-19,LTC,0.34,0.34,0.33,0.33
2019-04-20,LTC,0.33,0.33,0.33,0.33
2019-04-21,LTC,0.33,0.33,0.32,0.32
2019-04-22,LTC,0.32,0.33,0.32,0.32
2019-04-23,LTC,0.32,0.33,0.32,0.32
2019-04-24,LTC,0.32,0.32,0.29,0.3
2019-04-25,LTC,0.3,0.31,0.3,0.3
2019-04-26,LTC,0.3,0.3,0.28,0.29
2019-04-27,LTC,0.29,0.3,0.29,0.29
2019-04-28,LTC,0.29,0.3,0.29,0.29
2019-04-29,LTC,0.29,0.29,0.28,0.29
2019-04-30,LTC,0.29,0.31,0.29,0.31
2019-05-01,LTC,0.31,0.31,0.3,0.3
2019-05-02,LTC,0.3,0.3,0.29,0.3
2019-05-03,LTC,0.3,0.31,0.29,0.3
2019-05-04,LTC,0.3,0.31,0.29,0.3
2019-05-05,LTC,0.3,0.3,0.3,0.3
2019-05-06,LTC,0.3,0.3,0.29,0.3
2019-05-07,LTC,0.3,0.3,0.3,0.3
2019-05-08,LTC,0.3,0.3,0.29,0.3
2019-05-09,LTC,0.3,0.3,0.29,0.29
2019-05-10,LTC,0.29,0.3,0.29,0.3
2019-05-11,LTC,0.29,0.3,0.29,0.3
2019-05-12,LTC,0.33,0.34,0.3,0.31
2019-05-13,LTC,0.31,0.33,0.31,0.33
2019-05-14,LTC,0.33,0.42,0.32,0.39
2019-05-15,LTC,0.39,0.45,0.38,0.43
2019-05-16,LTC,0.43,0.48,0.39,0.4
2019-05-17,LTC,0.4,0.43,0.36,0.37
2019-05-18,LTC,0.37,0.4,0.36,0.37
2019-05-19,LTC,0.37,0.42,0.37,0.41
2019-05-20,LTC,0.41,0.43,0.38,0.4
2019-05-21,LTC,0.4,0.41,0.39,0.4
2019-05-22,LTC,0.4,0.41,0.37,0.38
2019-05-23,LTC,0.38,0.38,0.36,0.38
2019-05-24,LTC,0.38,0.4,0.37,0.39
2019-05-25,LTC,0.39,0.4,0.38,0.38
2019-05-26,LTC,0.39,0.41,0.38,0.4
2019-05-27,LTC,0.4,0.45,0.4,0.42
2019-05-28,LTC,0.42,0.46,0.42,0.45
