Date,Crypto,Open,High,Low,Close
2018-05-15,BTC,8816.0,8844.0,8435.0,8529.0
2018-05-16,BTC,8524.0,8539.0,8110.0,8294.0
2018-05-17,BTC,8294.0,8459.0,8133.0,8206.0
2018-05-18,BTC,8206.0,8274.0,7931.0,8225.0
2018-05-19,BTC,8227.0,8393.0,8154.0,8275.0
2018-05-20,BTC,8266.0,8583.0,8172.0,8555.0
2018-05-21,BTC,8554.0,8566.0,8325.0,8409.0
2018-05-22,BTC,8409.0,8417.0,8093.0,8106.0
2018-05-23,BTC,8106.0,8108.0,7443.0,7581.0
2018-05-24,BTC,7588.0,7722.0,7273.0,7555.0
2018-05-25,BTC,7549.0,7650.0,7345.0,7448.0
2018-05-26,BTC,7448.0,7612.0,7363.0,7526.0
2018-05-27,BTC,7526.0,7607.0,7227.0,7313.0
2018-05-28,BTC,7313.0,7431.0,7177.0,7220.0
2018-05-29,BTC,7218.0,7519.0,7054.0,7499.0
2018-05-30,BTC,7499.0,7552.0,7286.0,7338.0
2018-05-31,BTC,7338.0,7599.0,7324.0,7539.0
2018-06-01,BTC,7539.0,7600.0,7355.0,7438.0
2018-06-02,BTC,7438.0,7683.0,7437.0,7616.0
2018-06-03,BTC,7616.0,7769.0,7598.0,7727.0
2018-06-04,BTC,7727.0,7755.0,7457.0,7524.0
2018-06-05,BTC,7524.0,7648.0,7373.0,7627.0
2018-06-06,BTC,7627.0,7670.0,7495.0,7622.0
2018-06-07,BTC,7622.0,7750.0,7616.0,7660.0
2018-06-08,BTC,7660.0,7694.0,7545.0,7646.0
2018-06-09,BTC,7646.0,7679.0,7576.0,7632.0
2018-06-10,BTC,7631.0,7631.0,6647.0,6719.0
2018-06-11,BTC,6719.0,6816.0,6652.0,6762.0
2018-06-12,BTC,6762.0,6899.0,6456.0,6529.0
2018-06-13,BTC,6529.0,6610.0,6133.0,6252.0
2018-06-14,BTC,6259.0,6700.0,6241.0,6659.0
2018-06-15,BTC,6656.0,6683.0,6452.0,6498.0
2018-06-16,BTC,6498.0,6540.0,6334.0,6525.0
2018-06-17,BTC,6525.0,6569.0,6449.0,6490.0
2018-06-18,BTC,6490.0,6793.0,6388.0,6727.0
2018-06-19,BTC,6727.0,6825.0,6675.0,6695.0
2018-06-20,BTC,6696.0,6809.0,6562.0,6750.0
2018-06-21,BTC,6750.0,6786.0,6685.0,6718.0
2018-06-22,BTC,6718.0,6742.0,6022.0,6073.0
2018-06-23,BTC,6073.0,6174.0,5938.0,6134.0
2018-06-24,BTC,6135.0,6252.0,5785.0,6188.0
2018-06-25,BTC,6188.0,6317.0,6086.0,6250.0
2018-06-26,BTC,6250.0,6271.0,6137.0,6183.0
2018-06-27,BTC,6183.0,6246.0,6007.0,6127.0
2018-06-28,BTC,6127.0,6176.0,6033.0,6042.0
2018-06-29,BTC,6043.0,6046.0,5800.0,5902.0
2018-06-30,BTC,5897.0,6503.0,5897.0,6350.0
2018-07-01,BTC,6350.0,6427.0,6262.0,6359.0
2018-07-02,BTC,6359.0,6665.0,6279.0,6620.0
2018-07-03,BTC,6620.0,6668.0,6538.0,6608.0
2018-07-04,BTC,6607.0,6784.0,6420.0,6687.0
2018-07-05,BTC,6687.0,6692.0,6454.0,6508.0
2018-07-06,BTC,6508.0,6623.0,6455.0,6569.0
2018-07-07,BTC,6569.0,6618.0,6514.0,6527.0
2018-07-08,BTC,6527.0,6811.0,6521.0,6749.0
2018-07-09,BTC,6747.0,6753.0,6673.0,6697.0
2018-07-10,BTC,6697.0,6792.0,6324.0,6388.0
2018-07-11,BTC,6388.0,6401.0,6289.0,6356.0
2018-07-12,BTC,6356.0,6382.0,6148.0,6173.0
2018-07-13,BTC,6173.0,6331.0,6088.0,6186.0
2018-07-14,BTC,6186.0,6306.0,6184.0,6274.0
2018-07-15,BTC,6273.0,6384.0,6234.0,6373.0
2018-07-16,BTC,6374.0,6698.0,6332.0,6663.0
2018-07-17,BTC,6663.0,7440.0,6647.0,7311.0
2018-07-18,BTC,7311.0,7575.0,7245.0,7336.0
2018-07-19,BTC,7336.0,7506.0,7285.0,7421.0
2018-07-20,BTC,7421.0,7657.0,7273.0,7352.0
2018-07-21,BTC,7351.0,7442.0,7217.0,7416.0
2018-07-22,BTC,7416.0,7544.0,7351.0,7520.0
2018-07-23,BTC,7520.0,7785.0,7344.0,7703.0
2018-07-24,BTC,7703.0,8343.0,7694.0,8227.0
2018-07-25,BTC,8227.0,8479.0,8062.0,8183.0
2018-07-26,BTC,8181.0,8317.0,8113.0,8134.0
2018-07-27,BTC,8138.0,8270.0,7799.0,8229.0
2018-07-28,BTC,8228.0,8267.0,8074.0,8169.0
2018-07-29,BTC,8169.0,8283.0,8124.0,8192.0
2018-07-30,BTC,8192.0,8271.0,7860.0,8151.0
2018-07-31,BTC,8152.0,8195.0,7672.0,7692.0
2018-08-01,BTC,7693.0,7769.0,7469.0,7484.0
2018-08-02,BTC,7483.0,7701.0,7444.0,7556.0
2018-08-03,BTC,7556.0,7565.0,7290.0,7389.0
2018-08-04,BTC,7389.0,7485.0,6933.0,6982.0
2018-08-05,BTC,6982.0,7082.0,6894.0,7037.0
2018-08-06,BTC,7049.0,7146.0,6885.0,6920.0
2018-08-07,BTC,6920.0,7149.0,6845.0,6874.0
2018-08-08,BTC,6874.0,6879.0,6133.0,6316.0
2018-08-09,BTC,6316.0,6536.0,6204.0,6508.0
2018-08-10,BTC,6508.0,6622.0,6152.0,6186.0
2018-08-11,BTC,6191.0,6462.0,6009.0,6399.0
2018-08-12,BTC,6418.0,6465.0,6178.0,6339.0
2018-08-13,BTC,6339.0,6535.0,6165.0,6277.0
2018-08-14,BTC,6277.0,6283.0,5900.0,6081.0
2018-08-15,BTC,6081.0,6613.0,6073.0,6373.0
2018-08-16,BTC,6377.0,6471.0,6223.0,6254.0
2018-08-17,BTC,6256.0,6551.0,6234.0,6476.0
2018-08-18,BTC,6476.0,6610.0,6310.0,6359.0
2018-08-19,BTC,6359.0,6534.0,6317.0,6519.0
2018-08-20,BTC,6519.0,6543.0,6393.0,6452.0
2018-08-21,BTC,6454.0,6480.0,6239.0,6447.0
2018-08-22,BTC,6452.0,6859.0,6317.0,6334.0
2018-08-23,BTC,6334.0,6482.0,6257.0,6419.0
2018-08-24,BTC,6419.0,6643.0,6419.0,6612.0
2018-08-25,BTC,6612.0,6934.0,6611.0,6720.0
2018-08-26,BTC,6719.0,6774.0,6579.0,6677.0
2018-08-27,BTC,6678.0,6750.0,6658.0,6721.0
2018-08-28,BTC,6721.0,7125.0,6715.0,7082.0
2018-08-29,BTC,7082.0,7120.0,6922.0,7039.0
2018-08-30,BTC,7039.0,7064.0,6801.0,6911.0
2018-08-31,BTC,6913.0,7084.0,6899.0,7044.0
2018-09-01,BTC,7043.0,7260.0,7003.0,7195.0
2018-09-02,BTC,7195.0,7328.0,7137.0,7282.0
2018-09-03,BTC,7282.0,7325.0,7198.0,7299.0
2018-09-04,BTC,7299.0,7404.0,7237.0,7363.0
2018-09-05,BTC,7363.0,7387.0,6866.0,6948.0
2018-09-06,BTC,6952.0,6981.0,6279.0,6444.0
2018-09-07,BTC,6444.0,6531.0,6330.0,6445.0
2018-09-08,BTC,6447.0,6466.0,6120.0,6173.0
2018-09-09,BTC,6173.0,6438.0,6157.0,6387.0
2018-09-10,BTC,6387.0,6390.0,6216.0,6300.0
2018-09-11,BTC,6302.0,6391.0,6190.0,6254.0
2018-09-12,BTC,6253.0,6332.0,6204.0,6308.0
2018-09-13,BTC,6308.0,6524.0,6298.0,6467.0
2018-09-14,BTC,6467.0,6580.0,6415.0,6537.0
2018-09-15,BTC,6537.0,6567.0,6353.0,6532.0
2018-09-16,BTC,6532.0,6532.0,6383.0,6501.0
2018-09-17,BTC,6501.0,6529.0,6211.0,6221.0
2018-09-18,BTC,6219.0,6382.0,6216.0,6316.0
2018-09-19,BTC,6318.0,6494.0,6117.0,6425.0
2018-09-20,BTC,6425.0,6450.0,6352.0,6373.0
2018-09-21,BTC,6378.0,6777.0,6362.0,6717.0
2018-09-22,BTC,6717.0,6824.0,6631.0,6717.0
2018-09-23,BTC,6717.0,6768.0,6664.0,6677.0
2018-09-24,BTC,6677.0,6719.0,6576.0,6628.0
2018-09-25,BTC,6625.0,6630.0,6334.0,6392.0
2018-09-26,BTC,6387.0,6540.0,6373.0,6501.0
2018-09-27,BTC,6501.0,6731.0,6432.0,6696.0
2018-09-28,BTC,6696.0,6794.0,6536.0,6646.0
2018-09-29,BTC,6646.0,6652.0,6467.0,6580.0
2018-09-30,BTC,6581.0,6639.0,6528.0,6562.0
2018-10-01,BTC,6564.0,6643.0,6501.0,6556.0
2018-10-02,BTC,6556.0,6600.0,6468.0,6532.0
2018-10-03,BTC,6532.0,6545.0,6410.0,6448.0
2018-10-04,BTC,6448.0,6595.0,6423.0,6556.0
2018-10-05,BTC,6556.0,6589.0,6525.0,6551.0
2018-10-06,BTC,6551.0,6654.0,6542.0,6562.0
2018-10-07,BTC,6563.0,6569.0,6506.0,6543.0
2018-10-08,BTC,6543.0,6672.0,6541.0,6640.0
2018-10-09,BTC,6640.0,6642.0,6567.0,6596.0
2018-10-10,BTC,6596.0,6614.0,6464.0,6559.0
2018-10-11,BTC,6559.0,6559.0,6126.0,6226.0
2018-10-12,BTC,6228.0,6264.0,6142.0,6241.0
2018-10-13,BTC,6241.0,6246.0,6203.0,6221.0
2018-10-14,BTC,6221.0,6303.0,6221.0,6251.0
2018-10-15,BTC,6251.0,6961.0,6189.0,6469.0
2018-10-16,BTC,6469.0,6591.0,6452.0,6522.0
2018-10-17,BTC,6521.0,6558.0,6477.0,6509.0
2018-10-18,BTC,6509.0,6553.0,6428.0,6446.0
2018-10-19,BTC,6446.0,6467.0,6409.0,6417.0
2018-10-20,BTC,6417.0,6466.0,6404.0,6448.0
2018-10-21,BTC,6448.0,6502.0,6443.0,6483.0
2018-10-22,BTC,6483.0,6483.0,6416.0,6455.0
2018-10-23,BTC,6454.0,6458.0,6404.0,6434.0
2018-10-24,BTC,6434.0,6500.0,6429.0,6462.0
2018-10-25,BTC,6462.0,6465.0,6414.0,6437.0
2018-10-26,BTC,6436.0,6484.0,6416.0,6437.0
2018-10-27,BTC,6437.0,6454.0,6412.0,6424.0
2018-10-28,BTC,6425.0,6436.0,6402.0,6414.0
2018-10-29,BTC,6414.0,6437.0,6244.0,6265.0
2018-10-30,BTC,6265.0,6312.0,6257.0,6281.0
2018-10-31,BTC,6282.0,6359.0,6216.0,6319.0
2018-11-01,BTC,6319.0,6354.0,6311.0,6351.0
2018-11-02,BTC,6351.0,6396.0,6348.0,6371.0
2018-11-03,BTC,6371.0,6376.0,6322.0,6351.0
2018-11-04,BTC,6351.0,6473.0,6328.0,6431.0
2018-11-05,BTC,6431.0,6455.0,6389.0,6417.0
2018-11-06,BTC,6417.0,6467.0,6402.0,6438.0
2018-11-07,BTC,6438.0,6555.0,6438.0,6520.0
2018-11-08,BTC,6520.0,6529.0,6419.0,6440.0
2018-11-09,BTC,6440.0,6446.0,6332.0,6351.0
2018-11-10,BTC,6350.0,6395.0,6346.0,6385.0
2018-11-11,BTC,6385.0,6386.0,6301.0,6342.0
2018-11-12,BTC,6339.0,6407.0,6334.0,6339.0
2018-11-13,BTC,6339.0,6357.0,6293.0,6330.0
2018-11-14,BTC,6330.0,6342.0,5406.0,5630.0
2018-11-15,BTC,5630.0,5711.0,5263.0,5508.0
2018-11-16,BTC,5513.0,5643.0,5477.0,5479.0
2018-11-17,BTC,5484.0,5566.0,5455.0,5518.0
2018-11-18,BTC,5517.0,5645.0,5505.0,5571.0
2018-11-19,BTC,5571.0,5583.0,4733.0,4820.0
2018-11-20,BTC,4820.0,4929.0,4127.0,4369.0
2018-11-21,BTC,4385.0,4663.0,4249.0,4487.0
2018-11-22,BTC,4483.0,4617.0,4396.0,4458.0
2018-11-23,BTC,4457.0,4472.0,4135.0,4292.0
2018-11-24,BTC,4292.0,4404.0,3795.0,3832.0
2018-11-25,BTC,3832.0,4130.0,3522.0,4088.0
2018-11-26,BTC,4080.0,4122.0,3567.0,3678.0
2018-11-27,BTC,3694.0,3820.0,3606.0,3802.0
2018-11-28,BTC,3797.0,4370.0,3777.0,4252.0
2018-11-29,BTC,4252.0,4414.0,4116.0,4207.0
2018-11-30,BTC,4207.0,4311.0,3893.0,3947.0
2018-12-01,BTC,3942.0,4274.0,3911.0,4196.0
2018-12-02,BTC,4196.0,4286.0,4056.0,4179.0
2018-12-03,BTC,4174.0,4180.0,3778.0,3892.0
2018-12-04,BTC,3892.0,4062.0,3775.0,3923.0
2018-12-05,BTC,3923.0,3942.0,3698.0,3748.0
2018-12-06,BTC,3748.0,3863.0,3590.0,3628.0
2018-12-07,BTC,3628.0,3654.0,3236.0,3396.0
2018-12-08,BTC,3415.0,3503.0,3278.0,3298.0
2018-12-09,BTC,3304.0,3672.0,3285.0,3567.0
2018-12-10,BTC,3567.0,3624.0,3397.0,3441.0
2018-12-11,BTC,3441.0,3467.0,3330.0,3403.0
2018-12-12,BTC,3402.0,3521.0,3357.0,3476.0
2018-12-13,BTC,3476.0,3477.0,3261.0,3287.0
2018-12-14,BTC,3285.0,3324.0,3168.0,3188.0
2018-12-15,BTC,3188.0,3266.0,3156.0,3236.0
2018-12-16,BTC,3236.0,3298.0,3213.0,3241.0
2018-12-17,BTC,3240.0,3613.0,3220.0,3539.0
2018-12-18,BTC,3536.0,3608.0,3475.0,3574.0
2018-12-19,BTC,3575.0,3960.0,3563.0,3704.0
2018-12-20,BTC,3704.0,4210.0,3704.0,4036.0
2018-12-21,BTC,4036.0,4190.0,3822.0,3893.0
2018-12-22,BTC,3893.0,3979.0,3835.0,3933.0
2018-12-23,BTC,3932.0,4103.0,3885.0,3999.0
2018-12-24,BTC,3993.0,4284.0,3953.0,4100.0
2018-12-25,BTC,4100.0,4111.0,3728.0,3827.0
2018-12-26,BTC,3827.0,3899.0,3728.0,3809.0
2018-12-27,BTC,3812.0,3877.0,3613.0,3631.0
2018-12-28,BTC,3626.0,3994.0,3610.0,3939.0
2018-12-29,BTC,3938.0,3981.0,3864.0,3963.0
2018-12-30,BTC,3963.0,3971.0,3744.0,3859.0
2018-12-31,BTC,3859.0,3888.0,3697.0,3721.0
2019-01-01,BTC,3722.0,3788.0,3697.0,3769.0
2019-01-02,BTC,3767.0,3943.0,3757.0,3931.0
2019-01-03,BTC,3937.0,3964.0,3813.0,3841.0
2019-01-04,BTC,3840.0,3895.0,3774.0,3878.0
2019-01-05,BTC,3878.0,3912.0,3859.0,3880.0
2019-01-06,BTC,3880.0,4072.0,3810.0,4072.0
2019-01-07,BTC,4072.0,4110.0,3997.0,4040.0
2019-01-08,BTC,4041.0,4136.0,4004.0,4034.0
2019-01-09,BTC,4034.0,4077.0,4000.0,4029.0
2019-01-10,BTC,4029.0,4067.0,3616.0,3665.0
2019-01-11,BTC,3665.0,3718.0,3624.0,3674.0
2019-01-12,BTC,3674.0,3676.0,3608.0,3655.0
2019-01-13,BTC,3656.0,3675.0,3516.0,3545.0
2019-01-14,BTC,3545.0,3732.0,3526.0,3693.0
2019-01-15,BTC,3693.0,3714.0,3582.0,3593.0
2019-01-16,BTC,3593.0,3688.0,3593.0,3623.0
2019-01-17,BTC,3623.0,3667.0,3579.0,3650.0
2019-01-18,BTC,3650.0,3673.0,3605.0,3634.0
2019-01-19,BTC,3634.0,3784.0,3629.0,3727.0
2019-01-20,BTC,3728.0,3731.0,3506.0,3555.0
2019-01-21,BTC,3555.0,3570.0,3526.0,3537.0
2019-01-22,BTC,3537.0,3625.0,3447.0,3595.0
2019-01-23,BTC,3594.0,3627.0,3547.0,3565.0
2019-01-24,BTC,3565.0,3617.0,3549.0,3596.0
2019-01-25,BTC,3596.0,3606.0,3553.0,3580.0
2019-01-26,BTC,3580.0,3669.0,3572.0,3583.0
2019-01-27,BTC,3583.0,3591.0,3515.0,3563.0
2019-01-28,BTC,3563.0,3563.0,3402.0,3442.0
2019-01-29,BTC,3442.0,3465.0,3371.0,3429.0
2019-01-30,BTC,3428.0,3488.0,3400.0,3463.0
2019-01-31,BTC,3463.0,3498.0,3427.0,3445.0
2019-02-01,BTC,3445.0,3484.0,3407.0,3481.0
2019-02-02,BTC,3481.0,3485.0,3444.0,3462.0
2019-02-03,BTC,3462.0,3509.0,3414.0,3421.0
2019-02-04,BTC,3422.0,3461.0,3418.0,3445.0
2019-02-05,BTC,3445.0,3458.0,3424.0,3450.0
2019-02-06,BTC,3450.0,3464.0,3371.0,3394.0
2019-02-07,BTC,3394.0,3406.0,3380.0,3384.0
2019-02-08,BTC,3384.0,3738.0,3374.0,3630.0
2019-02-09,BTC,3628.0,3671.0,3622.0,3653.0
2019-02-10,BTC,3653.0,3663.0,3613.0,3635.0
2019-02-11,BTC,3635.0,3685.0,3615.0,3623.0
2019-02-12,BTC,3623.0,3649.0,3582.0,3611.0
2019-02-13,BTC,3612.0,3663.0,3592.0,3601.0
2019-02-14,BTC,3601.0,3618.0,3581.0,3604.0
2019-02-15,BTC,3604.0,3644.0,3582.0,3599.0
2019-02-16,BTC,3599.0,3647.0,3596.0,3631.0
2019-02-17,BTC,3631.0,3697.0,3596.0,3628.0
2019-02-18,BTC,3623.0,3939.0,3620.0,3890.0
2019-02-19,BTC,3889.0,4006.0,3870.0,3918.0
2019-02-20,BTC,3920.0,3992.0,3900.0,3952.0
2019-02-21,BTC,3951.0,4027.0,3908.0,3935.0
2019-02-22,BTC,3935.0,3995.0,3922.0,3979.0
2019-02-23,BTC,3979.0,4184.0,3949.0,4142.0
2019-02-24,BTC,4142.0,4217.0,3757.0,3818.0
2019-02-25,BTC,3819.0,3894.0,3763.0,3844.0
2019-02-26,BTC,3844.0,3866.0,3799.0,3825.0
2019-02-27,BTC,3825.0,3860.0,3704.0,3781.0
2019-02-28,BTC,3781.0,3916.0,3775.0,3836.0
2019-03-01,BTC,3836.0,3878.0,3819.0,3866.0
2019-03-02,BTC,3866.0,3870.0,3804.0,3843.0
2019-03-03,BTC,3843.0,3854.0,3810.0,3824.0
2019-03-04,BTC,3824.0,3839.0,3705.0,3733.0
2019-03-05,BTC,3733.0,3901.0,3716.0,3869.0
2019-03-06,BTC,3868.0,3907.0,3844.0,3878.0
2019-03-07,BTC,3879.0,3923.0,3869.0,3906.0
2019-03-08,BTC,3907.0,3944.0,3884.0,3909.0
2019-03-09,BTC,3903.0,3978.0,3806.0,3925.0
2019-03-10,BTC,3925.0,3952.0,3904.0,3931.0
2019-03-11,BTC,3931.0,3944.0,3854.0,3880.0
2019-03-12,BTC,3879.0,3911.0,3832.0,3898.0
2019-03-13,BTC,3898.0,3905.0,3861.0,3885.0
2019-03-14,BTC,3885.0,3925.0,3823.0,3884.0
2019-03-15,BTC,3884.0,3941.0,3881.0,3934.0
2019-03-16,BTC,3933.0,4073.0,3921.0,4012.0
2019-03-17,BTC,4013.0,4024.0,3972.0,4010.0
2019-03-18,BTC,4010.0,4049.0,3972.0,4006.0
2019-03-19,BTC,4006.0,4046.0,3986.0,4027.0
2019-03-20,BTC,4027.0,4049.0,4004.0,4044.0
2019-03-21,BTC,4044.0,4084.0,3956.0,3997.0
2019-03-22,BTC,3997.0,4020.0,3987.0,4000.0
2019-03-23,BTC,4000.0,4025.0,3985.0,3997.0
2019-03-24,BTC,3997.0,4011.0,3969.0,3981.0
2019-03-25,BTC,3981.0,4001.0,3889.0,3908.0
2019-03-26,BTC,3910.0,3945.0,3902.0,3937.0
