Date,Crypto,Open,High,Low,Close
2021-10-09,LTC,175.31,182.76,174.69,181.11
2021-10-10,LTC,181.11,183.84,176.6,178.37
2021-10-11,LTC,178.37,185.17,173.22,176.0
2021-10-12,LTC,175.73,179.43,166.74,172.11
2021-10-13,LTC,172.18,178.67,167.84,176.17
2021-10-14,LTC,176.2,185.89,175.95,179.54
2021-10-15,LTC,179.54,192.63,176.87,191.41
2021-10-16,LTC,192.17,192.28,185.14,186.72
2021-10-17,LTC,186.44,187.88,177.33,178.9
2021-10-18,LTC,178.9,187.42,178.8,185.05
2021-10-19,LTC,185.18,191.46,183.32,186.08
2021-10-20,LTC,186.08,209.11,185.87,207.35
2021-10-21,LTC,207.18,214.45,195.88,198.44
2021-10-22,LTC,198.44,201.37,190.61,192.67
2021-10-23,LTC,192.67,197.42,188.22,195.1
2021-10-24,LTC,195.11,199.6,185.47,189.51
2021-10-25,LTC,189.54,197.12,189.12,194.46
2021-10-26,LTC,194.46,197.39,190.62,196.18
2021-10-27,LTC,196.18,204.88,174.12,183.8
2021-10-28,LTC,183.75,194.36,178.0,192.48
2021-10-29,LTC,192.4,196.52,188.71,194.6
2021-10-30,LTC,194.6,198.5,189.24,191.73
2021-10-31,LTC,191.73,195.08,186.85,191.46
2021-11-01,LTC,191.55,200.58,188.3,193.32
2021-11-02,LTC,193.41,204.68,192.66,200.64
2021-11-03,LTC,200.34,209.3,197.38,208.51
2021-11-04,LTC,208.45,208.81,196.58,201.54
2021-11-05,LTC,201.54,204.09,197.01,197.34
2021-11-06,LTC,197.18,201.26,191.56,196.91
2021-11-07,LTC,196.91,201.76,196.91,201.71
2021-11-08,LTC,201.71,229.58,200.63,225.33
2021-11-09,LTC,225.33,274.4,224.62,269.7
2021-11-10,LTC,269.56,295.35,254.62,257.59
2021-11-11,LTC,256.3,274.12,251.1,265.2
2021-11-12,LTC,265.2,282.6,244.45,252.31
2021-11-13,LTC,252.3,263.99,245.45,256.87
2021-11-14,LTC,257.05,273.49,248.64,272.15
2021-11-15,LTC,272.66,281.32,259.32,263.42
2021-11-16,LTC,263.17,265.63,224.75,233.51
2021-11-17,LTC,233.6,235.17,218.97,226.42
2021-11-18,LTC,226.42,232.2,200.15,205.09
